geo_value,time_value,change_health,hospital_admit,doc_visits,ground_truth,ground_truth+1,change_health-1,hospital_admit-1,doc_visits-1
06029,2020-06-07,0.826846,1.493213590909091,1.90679,70.0,74.0,0.76639,1.7211898695652177,1.742438
06031,2020-06-07,0.137176,1.493213590909091,9.648217,0.0,75.0,0.137629,1.7211898695652177,9.57712
06033,2020-06-07,0.092175,1.493213590909091,0.0,0.0,0.0,0.092726,1.7211898695652177,0.0
06035,2020-06-07,0.216319,1.493213590909091,2.3633757209302324,0.0,0.0,0.214183,1.7211898695652177,2.264756395348837
06037,2020-06-07,0.619403,4.276795,3.634807,1506.0,800.0,0.644608,4.361303,3.600231
06039,2020-06-07,0.27994,1.493213590909091,2.485386,0.0,9.0,0.273141,1.7211898695652177,2.71221
06041,2020-06-07,0.155405,0.286819,4.066369,18.0,31.0,0.15077,0.287353,3.676595
06043,2020-06-07,0.299431,1.493213590909091,2.3633757209302324,0.0,0.0,0.310288,1.7211898695652177,2.264756395348837
06045,2020-06-07,0.179256,1.493213590909091,0.0,0.0,3.0,0.139317,1.7211898695652177,0.0
06047,2020-06-07,0.133165,2.506835,1.860773,0.0,33.0,0.102845,3.330823,1.994
06049,2020-06-07,0.16145,1.493213590909091,2.3633757209302324,0.0,0.0,0.160259,1.7211898695652177,2.264756395348837
06051,2020-06-07,0.232558,1.493213590909091,2.3633757209302324,0.0,0.0,0.210084,1.7211898695652177,2.264756395348837
06053,2020-06-07,0.34572,0.457548,1.159491,0.0,0.0,0.374377,0.419317,1.224122
06055,2020-06-07,0.199395,1.493213590909091,0.011906,0.0,12.0,0.188484,1.7211898695652177,0.064947
06059,2020-06-07,0.208296,1.505343,3.641786,119.0,87.0,0.208534,1.36632,3.497177
06061,2020-06-07,0.085412,0.214777,1.296433,9.0,10.0,0.070759,0.1877,1.121471
06063,2020-06-07,0.083973,1.493213590909091,2.3633757209302324,0.0,0.0,0.086496,1.7211898695652177,2.264756395348837
06065,2020-06-07,0.206708,4.283475,2.08925,184.0,18.0,0.218122,3.790513,1.793133
06067,2020-06-07,0.025642,0.088445,1.109705,0.0,69.0,0.026712,0.088919,0.923759
06069,2020-06-07,0.293098,1.493213590909091,3.05597,2.0,2.0,0.291706,1.7211898695652177,3.185772
06071,2020-06-07,0.162634,2.073916,1.872053,73.0,134.0,0.175417,1.984079,1.84123
06073,2020-06-07,0.175166,0.898383,1.961974,131.0,143.0,0.16955,1.02106,2.301072
06075,2020-06-07,0.123357,4.838224,4.109933,35.0,32.0,0.122086,4.705729,3.818436
06077,2020-06-07,0.197982,0.358471,1.771635,43.0,34.0,0.186742,0.226752,1.55736
06079,2020-06-07,0.056203,2.767702,8.310941,0.0,8.0,0.058907,2.26496,8.513163
06081,2020-06-07,0.427237,0.605697,2.866605,0.0,64.0,0.430207,0.579367,2.698385
06083,2020-06-07,0.400591,1.493213590909091,4.793965,0.0,30.0,0.4188,1.7211898695652177,3.657023
06085,2020-06-07,0.302667,0.087401,1.536881,22.0,31.0,0.272343,0.090109,1.343787
06089,2020-06-07,0.065332,1.493213590909091,0.136102,2.0,2.0,0.074231,1.7211898695652177,0.158418
06091,2020-06-07,0.406504,1.493213590909091,2.3633757209302324,0.0,0.0,0.337838,1.7211898695652177,2.264756395348837
06093,2020-06-07,0.095638,1.493213590909091,2.3633757209302324,3.0,0.0,0.094998,1.7211898695652177,2.264756395348837
06095,2020-06-07,0.098493,0.349766,0.627091,0.0,24.0,0.080658,0.332552,0.443754
06097,2020-06-07,0.067688,0.300299,1.462848,18.0,11.0,0.066194,0.306234,1.3498
06099,2020-06-07,0.347175,0.192313,4.785974,36.0,36.0,0.356959,0.179606,4.206255
06101,2020-06-07,0.079412,1.493213590909091,0.757244,0.0,10.0,0.077051,1.7211898695652177,0.928114
06103,2020-06-07,0.082785,1.493213590909091,0.847041,1.0,1.0,0.078953,1.7211898695652177,0.572851
06105,2020-06-07,0.215517,1.493213590909091,2.3633757209302324,0.0,0.0,0.190114,1.7211898695652177,2.264756395348837
06107,2020-06-07,0.255296,1.493213590909091,2.267379,0.0,104.0,0.273875,5.617492,2.68368
06109,2020-06-07,0.089984,1.493213590909091,2.3633757209302324,0.0,0.0,0.090001,1.7211898695652177,2.264756395348837
06111,2020-06-07,0.59773,1.224206,1.915946,0.0,80.0,0.637201,1.246509,1.986964
06113,2020-06-07,0.065444,1.493213590909091,1.121117,2.0,2.0,0.059852,1.7211898695652177,1.010957
06115,2020-06-07,0.089348,1.493213590909091,0.0,0.0,0.0,0.091465,1.7211898695652177,0.0
06001,2020-06-08,0.071696,1.107602,2.384965,71.0,40.0,0.06817,1.064755,1.931564
06003,2020-06-08,0.3129503818181818,1.4237591818181818,2.5274464418604654,0.0,0.0,0.3081313636363636,1.493213590909091,2.3633757209302324
06005,2020-06-08,0.188658,1.4237591818181818,0.826173,0.0,0.0,0.188499,1.493213590909091,1.014055
06007,2020-06-08,0.076577,1.4237591818181818,0.673354,3.0,3.0,0.09503,1.493213590909091,0.718637
06009,2020-06-08,1.589814,1.4237591818181818,0.0,0.0,2.0,1.649567,1.493213590909091,0.0
06011,2020-06-08,0.111857,1.4237591818181818,2.382208,0.0,0.0,0.10661,1.493213590909091,2.086443
06013,2020-06-08,0.190682,1.145847,1.961619,38.0,68.0,0.185766,1.495543,1.9438
06015,2020-06-08,0.439088,1.4237591818181818,2.5274464418604654,0.0,0.0,0.476329,1.493213590909091,2.3633757209302324
06017,2020-06-08,0.157521,1.4237591818181818,2.124041,3.0,2.0,0.129876,1.493213590909091,1.78534
06019,2020-06-08,0.250189,1.822276,4.2047,0.0,164.0,0.209346,2.973986,3.81501
06021,2020-06-08,0.209909,1.4237591818181818,2.5274464418604654,1.0,2.0,0.202636,1.493213590909091,2.3633757209302324
06023,2020-06-08,0.051174,1.4237591818181818,0.0,1.0,0.0,0.057624,1.493213590909091,0.0
06025,2020-06-08,4.221798,1.4237591818181818,11.680059,445.0,120.0,4.279703,1.493213590909091,11.218695
06027,2020-06-08,0.148597,1.4237591818181818,2.5274464418604654,2.0,0.0,0.114518,1.493213590909091,2.3633757209302324
06029,2020-06-08,0.93919,1.4237591818181818,2.217581,74.0,76.0,0.826846,1.493213590909091,1.90679
06031,2020-06-08,0.131228,1.4237591818181818,10.324116,75.0,70.0,0.137176,1.493213590909091,9.648217
06033,2020-06-08,0.090502,1.4237591818181818,0.0,0.0,0.0,0.092175,1.493213590909091,0.0
06035,2020-06-08,0.219679,1.4237591818181818,2.5274464418604654,0.0,0.0,0.216319,1.493213590909091,2.3633757209302324
06037,2020-06-08,0.63477,4.187777,4.013498,800.0,1178.0,0.619403,4.276795,3.634807
06039,2020-06-08,0.290143,1.4237591818181818,2.475305,9.0,2.0,0.27994,1.493213590909091,2.485386
06041,2020-06-08,0.178195,0.287403,4.259741,31.0,0.0,0.155405,0.286819,4.066369
06043,2020-06-08,0.296651,1.4237591818181818,2.5274464418604654,0.0,0.0,0.299431,1.493213590909091,2.3633757209302324
06045,2020-06-08,0.208828,1.4237591818181818,0.0,3.0,0.0,0.179256,1.493213590909091,0.0
06047,2020-06-08,0.169653,1.765926,2.698281,33.0,5.0,0.133165,2.506835,1.860773
06049,2020-06-08,0.163991,1.4237591818181818,2.5274464418604654,0.0,0.0,0.16145,1.493213590909091,2.3633757209302324
06051,2020-06-08,0.232558,1.4237591818181818,2.5274464418604654,0.0,0.0,0.232558,1.493213590909091,2.3633757209302324
06053,2020-06-08,0.351219,0.489581,1.107427,0.0,12.0,0.34572,0.457548,1.159491
06055,2020-06-08,0.217172,1.4237591818181818,0.0,12.0,4.0,0.199395,1.493213590909091,0.011906
06059,2020-06-08,0.217328,1.552793,3.967936,87.0,87.0,0.208296,1.505343,3.641786
06061,2020-06-08,0.108213,0.242138,1.525195,10.0,10.0,0.085412,0.214777,1.296433
06063,2020-06-08,0.08121,1.4237591818181818,2.5274464418604654,0.0,0.0,0.083973,1.493213590909091,2.3633757209302324
06065,2020-06-08,0.220551,4.465567,2.356775,18.0,384.0,0.206708,4.283475,2.08925
06067,2020-06-08,0.043958,0.089336,1.239502,69.0,36.0,0.025642,0.088445,1.109705
06069,2020-06-08,0.295383,1.4237591818181818,2.973934,2.0,0.0,0.293098,1.493213590909091,3.05597
06071,2020-06-08,0.168695,1.94275,1.865308,134.0,170.0,0.162634,2.073916,1.872053
06073,2020-06-08,0.182101,0.833501,1.803195,143.0,110.0,0.175166,0.898383,1.961974
06075,2020-06-08,0.1286,4.815397,4.402023,32.0,14.0,0.123357,4.838224,4.109933
06077,2020-06-08,0.194014,0.490626,1.916691,34.0,0.0,0.197982,0.358471,1.771635
06079,2020-06-08,0.05183,3.275036,7.895965,8.0,3.0,0.056203,2.767702,8.310941
06081,2020-06-08,0.432835,0.654313,2.999846,64.0,43.0,0.427237,0.605697,2.866605
06083,2020-06-08,0.357201,1.4237591818181818,5.628448,30.0,30.0,0.400591,1.493213590909091,4.793965
06085,2020-06-08,0.291009,0.088219,1.851562,31.0,44.0,0.302667,0.087401,1.536881
06089,2020-06-08,0.069906,1.4237591818181818,0.083666,2.0,1.0,0.065332,1.493213590909091,0.136102
06091,2020-06-08,0.406504,1.4237591818181818,2.5274464418604654,0.0,0.0,0.406504,1.493213590909091,2.3633757209302324
06093,2020-06-08,0.09511,1.4237591818181818,2.5274464418604654,0.0,2.0,0.095638,1.493213590909091,2.3633757209302324
06095,2020-06-08,0.125575,0.36324,0.782405,24.0,20.0,0.098493,0.349766,0.627091
06097,2020-06-08,0.065257,0.298411,1.567382,11.0,18.0,0.067688,0.300299,1.462848
06099,2020-06-08,0.370676,0.21029,5.71504,36.0,54.0,0.347175,0.192313,4.785974
06101,2020-06-08,0.10378,1.4237591818181818,0.634279,10.0,1.0,0.079412,1.493213590909091,0.757244
06103,2020-06-08,0.08593,1.4237591818181818,1.073423,1.0,1.0,0.082785,1.493213590909091,0.847041
06105,2020-06-08,0.220264,1.4237591818181818,2.5274464418604654,0.0,0.0,0.215517,1.493213590909091,2.3633757209302324
06107,2020-06-08,0.222348,1.4237591818181818,1.972321,104.0,161.0,0.255296,1.493213590909091,2.267379
06109,2020-06-08,0.089464,1.4237591818181818,2.5274464418604654,0.0,0.0,0.089984,1.493213590909091,2.3633757209302324
06111,2020-06-08,0.591657,1.194673,1.897491,80.0,40.0,0.59773,1.224206,1.915946
06113,2020-06-08,0.070206,1.4237591818181818,1.194742,2.0,1.0,0.065444,1.493213590909091,1.121117
06115,2020-06-08,0.091327,1.4237591818181818,0.0,0.0,0.0,0.089348,1.493213590909091,0.0
06001,2020-06-09,0.102985,1.094606,2.540969,40.0,48.0,0.071696,1.107602,2.384965
06003,2020-06-09,0.3202907272727272,1.3901094285714286,2.484160651162791,0.0,0.0,0.3129503818181818,1.4237591818181818,2.5274464418604654
06005,2020-06-09,0.179553,1.3901094285714286,0.585668,0.0,0.0,0.188658,1.4237591818181818,0.826173
06007,2020-06-09,0.067532,1.3901094285714286,0.642413,3.0,2.0,0.076577,1.4237591818181818,0.673354
06009,2020-06-09,1.492917,1.3901094285714286,0.0,2.0,0.0,1.589814,1.4237591818181818,0.0
06011,2020-06-09,0.097656,1.3901094285714286,2.712218,0.0,0.0,0.111857,1.4237591818181818,2.382208
06013,2020-06-09,0.184296,0.873961,1.869901,68.0,24.0,0.190682,1.145847,1.961619
06015,2020-06-09,0.353625,1.3901094285714286,2.484160651162791,0.0,0.0,0.439088,1.4237591818181818,2.5274464418604654
06017,2020-06-09,0.164512,1.3901094285714286,1.975808,2.0,0.0,0.157521,1.4237591818181818,2.124041
06019,2020-06-09,0.24543,0.789152,3.938698,164.0,32.0,0.250189,1.822276,4.2047
06021,2020-06-09,0.207297,1.3901094285714286,2.484160651162791,2.0,2.0,0.209909,1.4237591818181818,2.5274464418604654
06023,2020-06-09,0.051645,1.3901094285714286,0.121886,0.0,0.0,0.051174,1.4237591818181818,0.0
06025,2020-06-09,4.109101,1.3901094285714286,12.335915,120.0,253.0,4.221798,1.4237591818181818,11.680059
06027,2020-06-09,0.172732,1.3901094285714286,2.484160651162791,0.0,0.0,0.148597,1.4237591818181818,2.5274464418604654
06029,2020-06-09,0.940079,1.3901094285714286,2.318244,76.0,72.0,0.93919,1.4237591818181818,2.217581
06031,2020-06-09,0.119505,1.3901094285714286,8.857303,70.0,51.0,0.131228,1.4237591818181818,10.324116
06033,2020-06-09,0.08978,1.3901094285714286,0.0,0.0,0.0,0.090502,1.4237591818181818,0.0
06035,2020-06-09,0.213496,1.3901094285714286,2.484160651162791,0.0,0.0,0.219679,1.4237591818181818,2.5274464418604654
06037,2020-06-09,0.5764,4.279802,3.874707,1178.0,1242.0,0.63477,4.187777,4.013498
06039,2020-06-09,0.279591,1.3901094285714286,2.207897,2.0,4.0,0.290143,1.4237591818181818,2.475305
06041,2020-06-09,0.169341,0.285308,3.835658,0.0,15.0,0.178195,0.287403,4.259741
06043,2020-06-09,0.288159,1.3901094285714286,2.484160651162791,0.0,0.0,0.296651,1.4237591818181818,2.5274464418604654
06045,2020-06-09,0.23316,1.3901094285714286,0.0,0.0,0.0,0.208828,1.4237591818181818,0.0
06047,2020-06-09,0.155882,1.152625,2.784781,5.0,15.0,0.169653,1.765926,2.698281
06049,2020-06-09,0.16271,1.3901094285714286,2.484160651162791,0.0,0.0,0.163991,1.4237591818181818,2.5274464418604654
06051,2020-06-09,0.205761,1.3901094285714286,2.484160651162791,0.0,0.0,0.232558,1.4237591818181818,2.5274464418604654
06053,2020-06-09,0.485066,1.3901094285714286,1.090538,12.0,28.0,0.351219,0.489581,1.107427
06055,2020-06-09,0.190339,1.3901094285714286,0.078802,4.0,4.0,0.217172,1.4237591818181818,0.0
06059,2020-06-09,0.201284,1.54032,3.781922,87.0,123.0,0.217328,1.552793,3.967936
06061,2020-06-09,0.088311,0.271895,1.371449,10.0,10.0,0.108213,0.242138,1.525195
06063,2020-06-09,0.079131,1.3901094285714286,2.484160651162791,0.0,0.0,0.08121,1.4237591818181818,2.5274464418604654
06065,2020-06-09,0.257013,4.26921,2.317053,384.0,321.0,0.220551,4.465567,2.356775
06067,2020-06-09,0.038865,0.090348,1.133832,36.0,18.0,0.043958,0.089336,1.239502
06069,2020-06-09,0.283354,1.3901094285714286,2.710686,0.0,0.0,0.295383,1.4237591818181818,2.973934
06071,2020-06-09,0.181347,1.939939,1.845233,170.0,176.0,0.168695,1.94275,1.865308
06073,2020-06-09,0.152836,0.766386,1.794431,110.0,108.0,0.182101,0.833501,1.803195
06075,2020-06-09,0.176584,4.641787,5.181055,14.0,16.0,0.1286,4.815397,4.402023
06077,2020-06-09,0.166749,0.614942,2.093469,0.0,114.0,0.194014,0.490626,1.916691
06079,2020-06-09,0.051165,3.63839,6.932397,3.0,4.0,0.05183,3.275036,7.895965
06081,2020-06-09,0.403049,0.721078,3.038764,43.0,38.0,0.432835,0.654313,2.999846
06083,2020-06-09,0.350024,1.3901094285714286,5.215456,30.0,17.0,0.357201,1.4237591818181818,5.628448
06085,2020-06-09,0.285042,0.088109,1.938578,44.0,15.0,0.291009,0.088219,1.851562
06089,2020-06-09,0.06254,1.3901094285714286,0.040687,1.0,0.0,0.069906,1.4237591818181818,0.083666
06091,2020-06-09,0.320513,1.3901094285714286,2.484160651162791,0.0,0.0,0.406504,1.4237591818181818,2.5274464418604654
06093,2020-06-09,0.095501,1.3901094285714286,2.484160651162791,2.0,0.0,0.09511,1.4237591818181818,2.5274464418604654
06095,2020-06-09,0.103266,0.372263,0.859707,20.0,7.0,0.125575,0.36324,0.782405
06097,2020-06-09,0.06792,0.28867,1.54159,18.0,0.0,0.065257,0.298411,1.567382
06099,2020-06-09,0.387116,0.22593,6.429288,54.0,32.0,0.370676,0.21029,5.71504
06101,2020-06-09,0.125821,1.3901094285714286,0.592659,1.0,1.0,0.10378,1.4237591818181818,0.634279
06103,2020-06-09,0.087696,1.3901094285714286,1.217019,1.0,1.0,0.08593,1.4237591818181818,1.073423
06105,2020-06-09,0.185185,1.3901094285714286,2.484160651162791,0.0,0.0,0.220264,1.4237591818181818,2.5274464418604654
06107,2020-06-09,0.253923,1.3901094285714286,1.778783,161.0,51.0,0.222348,1.4237591818181818,1.972321
06109,2020-06-09,0.090042,1.3901094285714286,2.484160651162791,0.0,0.0,0.089464,1.4237591818181818,2.5274464418604654
06111,2020-06-09,1.416386,1.247577,1.980387,40.0,23.0,0.591657,1.194673,1.897491
06113,2020-06-09,0.073625,1.3901094285714286,1.253057,1.0,1.0,0.070206,1.4237591818181818,1.194742
06115,2020-06-09,0.093152,1.3901094285714286,0.0,0.0,1.0,0.091327,1.4237591818181818,0.0
06001,2020-06-10,0.085265,1.013521,2.383065,48.0,86.0,0.102985,1.094606,2.540969
06003,2020-06-10,0.3267637090909091,1.3533692380952385,2.50672619047619,0.0,0.0,0.3202907272727272,1.3901094285714286,2.484160651162791
06005,2020-06-10,0.173494,1.3533692380952385,0.381322,0.0,0.0,0.179553,1.3901094285714286,0.585668
06007,2020-06-10,0.060143,1.3533692380952385,0.62323,2.0,0.0,0.067532,1.3901094285714286,0.642413
06009,2020-06-10,1.442639,1.3533692380952385,0.0,0.0,4.0,1.492917,1.3901094285714286,0.0
06011,2020-06-10,0.09542,1.3533692380952385,2.372203,0.0,0.0,0.097656,1.3901094285714286,2.712218
06013,2020-06-10,0.138253,0.745791,1.913485,24.0,31.0,0.184296,0.873961,1.869901
06015,2020-06-10,0.278265,1.3533692380952385,2.50672619047619,0.0,0.0,0.353625,1.3901094285714286,2.484160651162791
06017,2020-06-10,0.315942,1.3533692380952385,1.846739,0.0,0.0,0.164512,1.3901094285714286,1.975808
06019,2020-06-10,0.292528,0.191076,3.813692,32.0,77.0,0.24543,0.789152,3.938698
06021,2020-06-10,0.206132,1.3533692380952385,2.50672619047619,2.0,1.0,0.207297,1.3901094285714286,2.484160651162791
06023,2020-06-10,0.052484,1.3533692380952385,0.421659,0.0,0.0,0.051645,1.3901094285714286,0.121886
06025,2020-06-10,4.186766,1.3533692380952385,12.731101,253.0,19.0,4.109101,1.3901094285714286,12.335915
06027,2020-06-10,0.195229,1.3533692380952385,2.50672619047619,0.0,0.0,0.172732,1.3901094285714286,2.484160651162791
06029,2020-06-10,0.9585,1.3533692380952385,2.314734,72.0,74.0,0.940079,1.3901094285714286,2.318244
06031,2020-06-10,0.102074,1.3533692380952385,8.358623,51.0,36.0,0.119505,1.3901094285714286,8.857303
06033,2020-06-10,0.088524,1.3533692380952385,0.0,0.0,1.0,0.08978,1.3901094285714286,0.0
06035,2020-06-10,0.205095,1.3533692380952385,2.50672619047619,0.0,3.0,0.213496,1.3901094285714286,2.484160651162791
06037,2020-06-10,0.584761,4.22437,4.002964,1242.0,1811.0,0.5764,4.279802,3.874707
06039,2020-06-10,0.511274,1.3533692380952385,2.083835,4.0,10.0,0.279591,1.3901094285714286,2.207897
06041,2020-06-10,0.163154,0.282266,3.493243,15.0,13.0,0.169341,0.285308,3.835658
06043,2020-06-10,0.283883,1.3533692380952385,2.50672619047619,0.0,0.0,0.288159,1.3901094285714286,2.484160651162791
06045,2020-06-10,0.264063,1.3533692380952385,0.0,0.0,0.0,0.23316,1.3901094285714286,0.0
06047,2020-06-10,0.139648,0.727921,2.834772,15.0,4.0,0.155882,1.152625,2.784781
06049,2020-06-10,0.168153,1.3533692380952385,2.50672619047619,0.0,0.0,0.16271,1.3901094285714286,2.484160651162791
06051,2020-06-10,0.190114,1.3533692380952385,2.50672619047619,0.0,0.0,0.205761,1.3901094285714286,2.484160651162791
06053,2020-06-10,0.553611,1.3533692380952385,1.192063,28.0,23.0,0.485066,1.3901094285714286,1.090538
06055,2020-06-10,0.160921,1.3533692380952385,0.203234,4.0,2.0,0.190339,1.3901094285714286,0.078802
06059,2020-06-10,0.208443,1.728173,3.678444,123.0,250.0,0.201284,1.54032,3.781922
06061,2020-06-10,0.070515,0.306658,1.663707,10.0,13.0,0.088311,0.271895,1.371449
06063,2020-06-10,0.081257,1.3533692380952385,2.50672619047619,0.0,0.0,0.079131,1.3901094285714286,2.484160651162791
06065,2020-06-10,0.297092,4.236609,2.41187,321.0,329.0,0.257013,4.26921,2.317053
06067,2020-06-10,0.055134,0.093305,1.104596,18.0,28.0,0.038865,0.090348,1.133832
06069,2020-06-10,0.274936,1.3533692380952385,2.412332,0.0,3.0,0.283354,1.3901094285714286,2.710686
06071,2020-06-10,0.179621,1.945086,1.878151,176.0,149.0,0.181347,1.939939,1.845233
06073,2020-06-10,0.137151,0.736732,1.845807,108.0,161.0,0.152836,0.766386,1.794431
06075,2020-06-10,0.194553,4.416522,5.622071,16.0,31.0,0.176584,4.641787,5.181055
06077,2020-06-10,0.2775,0.908848,2.426217,114.0,79.0,0.166749,0.614942,2.093469
06079,2020-06-10,0.052855,3.975809,5.577726,4.0,11.0,0.051165,3.63839,6.932397
06081,2020-06-10,0.333212,0.709502,2.924197,38.0,19.0,0.403049,0.721078,3.038764
06083,2020-06-10,0.354317,1.3533692380952385,5.041104,17.0,46.0,0.350024,1.3901094285714286,5.215456
06085,2020-06-10,0.36488,0.08791,1.88564,15.0,31.0,0.285042,0.088109,1.938578
06089,2020-06-10,0.085357,1.3533692380952385,0.020057,0.0,1.0,0.06254,1.3901094285714286,0.040687
06091,2020-06-10,0.3125,1.3533692380952385,2.50672619047619,0.0,0.0,0.320513,1.3901094285714286,2.484160651162791
06093,2020-06-10,0.090565,1.3533692380952385,2.50672619047619,0.0,0.0,0.095501,1.3901094285714286,2.484160651162791
06095,2020-06-10,0.118681,0.383994,1.04671,7.0,26.0,0.103266,0.372263,0.859707
06097,2020-06-10,0.071037,0.295375,1.389369,0.0,9.0,0.06792,0.28867,1.54159
06099,2020-06-10,0.396128,0.243746,6.335399,32.0,49.0,0.387116,0.22593,6.429288
06101,2020-06-10,0.145409,1.3533692380952385,0.591825,1.0,2.0,0.125821,1.3901094285714286,0.592659
06103,2020-06-10,0.089422,1.3533692380952385,1.306936,1.0,0.0,0.087696,1.3901094285714286,1.217019
06105,2020-06-10,0.191571,1.3533692380952385,2.50672619047619,0.0,0.0,0.185185,1.3901094285714286,2.484160651162791
06107,2020-06-10,0.321718,1.3533692380952385,1.52968,51.0,43.0,0.253923,1.3901094285714286,1.778783
06109,2020-06-10,0.089556,1.3533692380952385,2.50672619047619,0.0,1.0,0.090042,1.3901094285714286,2.484160651162791
06111,2020-06-10,1.118057,1.16754,2.465547,23.0,0.0,1.416386,1.247577,1.980387
06113,2020-06-10,0.068899,1.3533692380952385,1.155151,1.0,13.0,0.073625,1.3901094285714286,1.253057
06115,2020-06-10,0.095303,1.3533692380952385,2.50672619047619,1.0,1.0,0.093152,1.3901094285714286,0.0
06001,2020-06-11,0.07031,0.879963,2.287956,86.0,97.0,0.085265,1.013521,2.383065
06003,2020-06-11,0.32848736363636366,1.2961857272727273,2.4761283953488378,0.0,0.0,0.3267637090909091,1.3533692380952385,2.50672619047619
06005,2020-06-11,0.167251,1.2961857272727273,0.223041,0.0,0.0,0.173494,1.3533692380952385,0.381322
06007,2020-06-11,0.093258,1.2961857272727273,0.583595,0.0,1.0,0.060143,1.3533692380952385,0.62323
06009,2020-06-11,1.406198,1.2961857272727273,0.0,4.0,1.0,1.442639,1.3533692380952385,0.0
06011,2020-06-11,0.097466,1.2961857272727273,2.056626,0.0,0.0,0.09542,1.3533692380952385,2.372203
06013,2020-06-11,0.147652,0.659499,1.697744,31.0,48.0,0.138253,0.745791,1.913485
06015,2020-06-11,0.208595,1.2961857272727273,2.4761283953488378,0.0,0.0,0.278265,1.3533692380952385,2.50672619047619
06017,2020-06-11,0.273396,1.2961857272727273,1.738932,0.0,2.0,0.315942,1.3533692380952385,1.846739
06019,2020-06-11,0.265352,0.192531,3.568931,77.0,83.0,0.292528,0.191076,3.813692
06021,2020-06-11,0.209257,1.2961857272727273,2.4761283953488378,1.0,0.0,0.206132,1.3533692380952385,2.50672619047619
06023,2020-06-11,0.053625,1.2961857272727273,0.686769,0.0,1.0,0.052484,1.3533692380952385,0.421659
06025,2020-06-11,4.171049,1.2961857272727273,13.133403,19.0,319.0,4.186766,1.3533692380952385,12.731101
06027,2020-06-11,0.288422,1.2961857272727273,2.4761283953488378,0.0,0.0,0.195229,1.3533692380952385,2.50672619047619
06029,2020-06-11,0.957331,0.435254,2.348901,74.0,114.0,0.9585,1.3533692380952385,2.314734
06031,2020-06-11,0.131282,1.2961857272727273,8.454819,36.0,0.0,0.102074,1.3533692380952385,8.358623
06033,2020-06-11,0.087628,1.2961857272727273,0.0,1.0,1.0,0.088524,1.3533692380952385,0.0
06035,2020-06-11,0.195083,1.2961857272727273,2.4761283953488378,3.0,0.0,0.205095,1.3533692380952385,2.50672619047619
06037,2020-06-11,0.636821,4.199773,4.113629,1811.0,1601.0,0.584761,4.22437,4.002964
06039,2020-06-11,0.483123,1.2961857272727273,1.987163,10.0,7.0,0.511274,1.3533692380952385,2.083835
06041,2020-06-11,0.160185,0.275504,3.405453,13.0,28.0,0.163154,0.282266,3.493243
06043,2020-06-11,0.287984,1.2961857272727273,0.0,0.0,0.0,0.283883,1.3533692380952385,2.50672619047619
06045,2020-06-11,0.240662,1.2961857272727273,0.0,0.0,2.0,0.264063,1.3533692380952385,0.0
06047,2020-06-11,0.121342,0.450343,3.124992,4.0,18.0,0.139648,0.727921,2.834772
06049,2020-06-11,0.175431,1.2961857272727273,2.4761283953488378,0.0,0.0,0.168153,1.3533692380952385,2.50672619047619
06051,2020-06-11,0.196078,1.2961857272727273,2.4761283953488378,0.0,0.0,0.190114,1.3533692380952385,2.50672619047619
06053,2020-06-11,0.666252,1.2961857272727273,1.306305,23.0,51.0,0.553611,1.3533692380952385,1.192063
06055,2020-06-11,0.136137,1.2961857272727273,0.288623,2.0,5.0,0.160921,1.3533692380952385,0.203234
06059,2020-06-11,0.262003,2.007998,3.6709,250.0,166.0,0.208443,1.728173,3.678444
06061,2020-06-11,0.056072,0.465202,2.164286,13.0,17.0,0.070515,0.306658,1.663707
06063,2020-06-11,0.080953,1.2961857272727273,2.4761283953488378,0.0,0.0,0.081257,1.3533692380952385,2.50672619047619
06065,2020-06-11,0.291105,4.076413,2.346123,329.0,250.0,0.297092,4.236609,2.41187
06067,2020-06-11,0.048968,0.095333,1.064986,28.0,34.0,0.055134,0.093305,1.104596
06069,2020-06-11,0.270184,1.2961857272727273,2.28182,3.0,6.0,0.274936,1.3533692380952385,2.412332
06071,2020-06-11,0.214741,1.916303,1.666565,149.0,234.0,0.179621,1.945086,1.878151
06073,2020-06-11,0.133193,0.678505,2.007727,161.0,132.0,0.137151,0.736732,1.845807
06075,2020-06-11,0.216652,4.133908,6.118093,31.0,37.0,0.194553,4.416522,5.622071
06077,2020-06-11,0.267295,1.244002,3.119092,79.0,56.0,0.2775,0.908848,2.426217
06079,2020-06-11,0.053273,3.907672,4.848076,11.0,7.0,0.052855,3.975809,5.577726
06081,2020-06-11,0.240527,0.704985,2.445791,19.0,39.0,0.333212,0.709502,2.924197
06083,2020-06-11,0.504554,1.2961857272727273,4.620001,46.0,61.0,0.354317,1.3533692380952385,5.041104
06085,2020-06-11,0.380655,0.086749,1.866184,31.0,54.0,0.36488,0.08791,1.88564
06089,2020-06-11,0.075639,1.2961857272727273,0.083574,1.0,0.0,0.085357,1.3533692380952385,0.020057
06091,2020-06-11,0.326797,1.2961857272727273,2.4761283953488378,0.0,0.0,0.3125,1.3533692380952385,2.50672619047619
06093,2020-06-11,0.154252,1.2961857272727273,2.4761283953488378,0.0,1.0,0.090565,1.3533692380952385,2.50672619047619
06095,2020-06-11,0.096575,0.389711,1.340149,26.0,14.0,0.118681,0.383994,1.04671
06097,2020-06-11,0.07504,0.303291,1.464839,9.0,21.0,0.071037,0.295375,1.389369
